Epoch: 01 | Time: 0m 8s
	Train Loss: 0.154 | Train PPL:   1.166
	 Val. Loss: 1.165 |  Val. PPL:   3.206
Epoch: 29 | Time: 0m 8s
	Train Loss: 0.132 | Train PPL:   1.142
	 Val. Loss: 1.115 |  Val. PPL:   3.050
Epoch: 30 | Time: 0m 8s
	Train Loss: 0.128 | Train PPL:   1.137
	 Val. Loss: 1.310 |  Val. PPL:   3.707
Epoch: 31 | Time: 0m 8s
	Train Loss: 0.136 | Train PPL:   1.146
	 Val. Loss: 1.139 |  Val. PPL:   3.122
Epoch: 32 | Time: 0m 8s
	Train Loss: 0.126 | Train PPL:   1.135
	 Val. Loss: 1.331 |  Val. PPL:   3.783
Epoch: 33 | Time: 0m 8s
	Train Loss: 0.130 | Train PPL:   1.139
	 Val. Loss: 1.442 |  Val. PPL:   4.229
Epoch: 34 | Time: 0m 8s
	Train Loss: 0.133 | Train PPL:   1.142
	 Val. Loss: 1.439 |  Val. PPL:   4.218
Epoch: 35 | Time: 0m 8s
	Train Loss: 0.115 | Train PPL:   1.122
	 Val. Loss: 1.357 |  Val. PPL:   3.884
Epoch: 36 | Time: 0m 8s
	Train Loss: 0.117 | Train PPL:   1.124
	 Val. Loss: 1.480 |  Val. PPL:   4.391
Epoch: 37 | Time: 0m 8s
	Train Loss: 0.115 | Train PPL:   1.122
	 Val. Loss: 1.485 |  Val. PPL:   4.414
Epoch: 38 | Time: 0m 8s
	Train Loss: 0.114 | Train PPL:   1.120
	 Val. Loss: 1.238 |  Val. PPL:   3.448
Epoch: 39 | Time: 0m 8s
	Train Loss: 0.105 | Train PPL:   1.111
	 Val. Loss: 1.340 |  Val. PPL:   3.821
Epoch: 40 | Time: 0m 8s
	Train Loss: 0.118 | Train PPL:   1.125
	 Val. Loss: 1.206 |  Val. PPL:   3.338
Epoch: 41 | Time: 0m 8s
	Train Loss: 0.114 | Train PPL:   1.121
	 Val. Loss: 1.781 |  Val. PPL:   5.935
Epoch: 42 | Time: 0m 8s
	Train Loss: 0.116 | Train PPL:   1.123
	 Val. Loss: 1.531 |  Val. PPL:   4.621
Epoch: 43 | Time: 0m 8s
	Train Loss: 0.119 | Train PPL:   1.126
	 Val. Loss: 2.013 |  Val. PPL:   7.487
Epoch: 44 | Time: 0m 9s
	Train Loss: 0.105 | Train PPL:   1.111
	 Val. Loss: 1.389 |  Val. PPL:   4.011
Epoch: 45 | Time: 0m 8s
	Train Loss: 0.113 | Train PPL:   1.120
	 Val. Loss: 1.334 |  Val. PPL:   3.798
Epoch: 46 | Time: 0m 8s
	Train Loss: 0.110 | Train PPL:   1.117
	 Val. Loss: 1.605 |  Val. PPL:   4.980
Epoch: 47 | Time: 0m 8s
	Train Loss: 0.107 | Train PPL:   1.113
	 Val. Loss: 1.830 |  Val. PPL:   6.236
Epoch: 48 | Time: 0m 8s
	Train Loss: 0.107 | Train PPL:   1.113
	 Val. Loss: 1.587 |  Val. PPL:   4.889
Epoch: 49 | Time: 0m 8s
	Train Loss: 0.103 | Train PPL:   1.108
	 Val. Loss: 1.339 |  Val. PPL:   3.817
Epoch: 50 | Time: 0m 8s
	Train Loss: 0.089 | Train PPL:   1.093
	 Val. Loss: 2.145 |  Val. PPL:   8.539
Epoch: 51 | Time: 0m 8s
	Train Loss: 0.104 | Train PPL:   1.110
	 Val. Loss: 1.772 |  Val. PPL:   5.882
Epoch: 52 | Time: 0m 8s
	Train Loss: 0.109 | Train PPL:   1.115
	 Val. Loss: 1.658 |  Val. PPL:   5.246
Epoch: 53 | Time: 0m 8s
	Train Loss: 0.106 | Train PPL:   1.111
	 Val. Loss: 1.932 |  Val. PPL:   6.903
Epoch: 54 | Time: 0m 8s
	Train Loss: 0.096 | Train PPL:   1.100
	 Val. Loss: 1.995 |  Val. PPL:   7.354
Epoch: 55 | Time: 0m 8s
	Train Loss: 0.118 | Train PPL:   1.125
	 Val. Loss: 1.379 |  Val. PPL:   3.971
Epoch: 56 | Time: 0m 8s
	Train Loss: 0.099 | Train PPL:   1.104
	 Val. Loss: 1.971 |  Val. PPL:   7.176
Epoch: 57 | Time: 0m 8s
	Train Loss: 0.097 | Train PPL:   1.102
	 Val. Loss: 1.483 |  Val. PPL:   4.406
Epoch: 58 | Time: 0m 8s
	Train Loss: 0.099 | Train PPL:   1.105
	 Val. Loss: 1.425 |  Val. PPL:   4.158
Epoch: 59 | Time: 0m 8s
	Train Loss: 0.088 | Train PPL:   1.092
	 Val. Loss: 1.792 |  Val. PPL:   6.003
Epoch: 60 | Time: 0m 8s
	Train Loss: 0.099 | Train PPL:   1.104
	 Val. Loss: 1.559 |  Val. PPL:   4.753
