Epoch: 01 | Time: 0m 8s
	Train Loss: 0.108 | Train PPL:   1.114
	 Val. Loss: 1.279 |  Val. PPL:   3.592
Epoch: 42 | Time: 0m 8s
	Train Loss: 0.114 | Train PPL:   1.121
	 Val. Loss: 1.404 |  Val. PPL:   4.072
Epoch: 43 | Time: 0m 8s
	Train Loss: 0.110 | Train PPL:   1.116
	 Val. Loss: 1.226 |  Val. PPL:   3.407
Epoch: 44 | Time: 0m 8s
	Train Loss: 0.100 | Train PPL:   1.106
	 Val. Loss: 0.925 |  Val. PPL:   2.523
Epoch: 45 | Time: 0m 8s
	Train Loss: 0.113 | Train PPL:   1.119
	 Val. Loss: 1.034 |  Val. PPL:   2.812
Epoch: 46 | Time: 0m 8s
	Train Loss: 0.102 | Train PPL:   1.107
	 Val. Loss: 1.419 |  Val. PPL:   4.132
Epoch: 47 | Time: 0m 8s
	Train Loss: 0.109 | Train PPL:   1.115
	 Val. Loss: 1.162 |  Val. PPL:   3.197
Epoch: 48 | Time: 0m 8s
	Train Loss: 0.112 | Train PPL:   1.118
	 Val. Loss: 1.092 |  Val. PPL:   2.981
Epoch: 49 | Time: 0m 8s
	Train Loss: 0.096 | Train PPL:   1.101
	 Val. Loss: 0.987 |  Val. PPL:   2.683
Epoch: 50 | Time: 0m 8s
	Train Loss: 0.104 | Train PPL:   1.109
	 Val. Loss: 1.429 |  Val. PPL:   4.174
Epoch: 51 | Time: 0m 8s
	Train Loss: 0.092 | Train PPL:   1.096
	 Val. Loss: 1.267 |  Val. PPL:   3.551
Epoch: 52 | Time: 0m 8s
	Train Loss: 0.085 | Train PPL:   1.088
	 Val. Loss: 1.486 |  Val. PPL:   4.420
Epoch: 53 | Time: 0m 8s
	Train Loss: 0.091 | Train PPL:   1.096
	 Val. Loss: 1.192 |  Val. PPL:   3.295
Epoch: 54 | Time: 0m 8s
	Train Loss: 0.106 | Train PPL:   1.112
	 Val. Loss: 1.412 |  Val. PPL:   4.106
Epoch: 55 | Time: 0m 8s
	Train Loss: 0.101 | Train PPL:   1.106
	 Val. Loss: 1.402 |  Val. PPL:   4.065
Epoch: 56 | Time: 0m 8s
	Train Loss: 0.084 | Train PPL:   1.087
	 Val. Loss: 1.555 |  Val. PPL:   4.736
Epoch: 57 | Time: 0m 8s
	Train Loss: 0.086 | Train PPL:   1.090
	 Val. Loss: 1.384 |  Val. PPL:   3.989
Epoch: 58 | Time: 0m 8s
	Train Loss: 0.086 | Train PPL:   1.090
	 Val. Loss: 1.217 |  Val. PPL:   3.377
Epoch: 59 | Time: 0m 8s
	Train Loss: 0.087 | Train PPL:   1.091
	 Val. Loss: 1.353 |  Val. PPL:   3.869
Epoch: 60 | Time: 0m 8s
	Train Loss: 0.101 | Train PPL:   1.107
	 Val. Loss: 1.289 |  Val. PPL:   3.631
